Order ID;Restaurant Name;Location;Order Time;Delivery Time;Delivery Duration (min);Pizza Size;Pizza Type;Toppings Count;Distance (km);Traffic Level;Payment Method;Is Peak Hour;Is Weekend;Delivery Efficiency (min/km);Topping Density;Order Month;Payment Category;Estimated Duration (min);Delay (min);Is Delayed;Pizza Complexity;Traffic Impact;Order Hour;Restaurant Avg Time;Price ($);City;State
ORD853;Papa John's;Omaha, NE;05/02/2026 18:00;05/02/2026 18:30;30;Medium;BBQ Chicken;3;5.0;Medium;Card;VERDADERO;FALSO;6.0;0.6;February;Online;12.0;18.0;FALSO;6;2;18;28.18627451;11.6;Omaha;NE
ORD858;Papa John's;Omaha, NE;10/02/2026 18:30;10/02/2026 19:00;30;Medium;BBQ Chicken;3;5.0;Medium;Card;VERDADERO;FALSO;6.0;0.6;February;Online;12.0;18.0;FALSO;6;2;18;28.18627451;11.6;Omaha;NE
ORD863;Papa John's;Omaha, NE;15/02/2026 18:45;15/02/2026 19:15;30;Medium;BBQ Chicken;3;5.0;Medium;Card;VERDADERO;VERDADERO;6.0;0.6;February;Online;12.0;18.0;FALSO;6;2;18;28.18627451;11.6;Omaha;NE
ORD866;Papa John's;Omaha, NE;18/02/2026 18:30;18/02/2026 19:00;30;Medium;BBQ Chicken;3;5.0;Medium;UPI;VERDADERO;FALSO;6.0;0.6;February;Online;12.0;18.0;FALSO;6;2;18;28.18627451;11.6;Omaha;NE
ORD871;Papa John's;Omaha, NE;23/02/2026 18:00;23/02/2026 18:30;30;Medium;BBQ Chicken;3;5.0;Medium;Card;VERDADERO;FALSO;6.0;0.6;February;Online;12.0;18.0;FALSO;6;2;18;28.18627451;11.6;Omaha;NE
ORD876;Papa John's;Omaha, NE;28/02/2026 18:30;28/02/2026 19:00;30;Medium;BBQ Chicken;3;5.0;Medium;Card;VERDADERO;VERDADERO;6.0;0.6;February;Online;12.0;18.0;FALSO;6;2;18;28.18627451;11.6;Omaha;NE
ORD881;Papa John's;Omaha, NE;05/03/2026 18:00;05/03/2026 18:30;30;Medium;BBQ Chicken;3;5.0;Medium;Card;VERDADERO;FALSO;6.0;0.6;March;Online;12.0;18.0;FALSO;6;2;18;28.18627451;11.6;Omaha;NE
ORD886;Papa John's;Omaha, NE;10/03/2026 18:30;10/03/2026 19:00;30;Medium;BBQ Chicken;3;5.0;Medium;Card;VERDADERO;FALSO;6.0;0.6;March;Online;12.0;18.0;FALSO;6;2;18;28.18627451;11.6;Omaha;NE
ORD891;Papa John's;Omaha, NE;15/03/2026 18:00;15/03/2026 18:30;30;Medium;BBQ Chicken;3;5.0;Medium;Card;VERDADERO;VERDADERO;6.0;0.6;March;Online;12.0;18.0;FALSO;6;2;18;28.18627451;11.6;Omaha;NE
ORD894;Papa John's;Omaha, NE;18/03/2026 18:00;18/03/2026 18:30;30;Medium;BBQ Chicken;3;5.0;Medium;UPI;VERDADERO;FALSO;6.0;0.6;March;Online;12.0;18.0;FALSO;6;2;18;28.18627451;11.6;Omaha;NE
ORD899;Papa John's;Omaha, NE;23/03/2026 18:30;23/03/2026 19:00;30;Medium;BBQ Chicken;3;5.0;Medium;Card;VERDADERO;FALSO;6.0;0.6;March;Online;12.0;18.0;FALSO;6;2;18;28.18627451;11.6;Omaha;NE
ORD904;Papa John's;Omaha, NE;28/03/2026 18:00;28/03/2026 18:30;30;Medium;BBQ Chicken;3;5.0;Medium;Card;VERDADERO;VERDADERO;6.0;0.6;March;Online;12.0;18.0;FALSO;6;2;18;28.18627451;11.6;Omaha;NE
ORD909;Papa John's;Omaha, NE;02/04/2026 18:30;02/04/2026 19:00;30;Medium;BBQ Chicken;3;5.0;Medium;Card;VERDADERO;FALSO;6.0;0.6;April;Online;12.0;18.0;FALSO;6;2;18;28.18627451;11.6;Omaha;NE
ORD914;Papa John's;Omaha, NE;07/04/2026 18:00;07/04/2026 18:30;30;Medium;BBQ Chicken;3;5.0;Medium;Card;VERDADERO;FALSO;6.0;0.6;April;Online;12.0;18.0;FALSO;6;2;18;28.18627451;11.6;Omaha;NE
ORD919;Papa John's;Omaha, NE;12/04/2026 18:30;12/04/2026 19:00;30;Medium;BBQ Chicken;3;5.0;Medium;Card;VERDADERO;VERDADERO;6.0;0.6;April;Online;12.0;18.0;FALSO;6;2;18;28.18627451;11.6;Omaha;NE
ORD922;Papa John's;Omaha, NE;15/04/2026 18:00;15/04/2026 18:30;30;Medium;BBQ Chicken;3;5.0;Medium;UPI;VERDADERO;FALSO;6.0;0.6;April;Online;12.0;18.0;FALSO;6;2;18;28.18627451;11.6;Omaha;NE
ORD927;Papa John's;Omaha, NE;20/04/2026 18:30;20/04/2026 19:00;30;Medium;BBQ Chicken;3;5.0;Medium;Card;VERDADERO;FALSO;6.0;0.6;April;Online;12.0;18.0;FALSO;6;2;18;28.18627451;11.6;Omaha;NE
ORD932;Papa John's;Omaha, NE;25/04/2026 18:00;25/04/2026 18:30;30;Medium;BBQ Chicken;3;5.0;Medium;Card;VERDADERO;VERDADERO;6.0;0.6;April;Online;12.0;18.0;FALSO;6;2;18;28.18627451;11.6;Omaha;NE
ORD937;Papa John's;Omaha, NE;30/04/2026 18:30;30/04/2026 19:00;30;Medium;BBQ Chicken;3;5.0;Medium;Card;VERDADERO;FALSO;6.0;0.6;April;Online;12.0;18.0;FALSO;6;2;18;28.18627451;11.6;Omaha;NE
ORD942;Papa John's;Omaha, NE;05/05/2026 18:00;05/05/2026 18:30;30;Medium;BBQ Chicken;3;5.0;Medium;Card;VERDADERO;FALSO;6.0;0.6;May;Online;12.0;18.0;FALSO;6;2;18;28.18627451;11.6;Omaha;NE
ORD947;Papa John's;Omaha, NE;10/05/2026 18:30;10/05/2026 19:00;30;Medium;BBQ Chicken;3;5.0;Medium;Card;VERDADERO;VERDADERO;6.0;0.6;May;Online;12.0;18.0;FALSO;6;2;18;28.18627451;11.6;Omaha;NE
ORD950;Papa John's;Omaha, NE;13/05/2026 18:00;13/05/2026 18:30;30;Medium;BBQ Chicken;3;5.0;Medium;UPI;VERDADERO;FALSO;6.0;0.6;May;Online;12.0;18.0;FALSO;6;2;18;28.18627451;11.6;Omaha;NE
ORD955;Papa John's;Omaha, NE;18/05/2026 18:30;18/05/2026 19:00;30;Medium;BBQ Chicken;3;5.0;Medium;Card;VERDADERO;FALSO;6.0;0.6;May;Online;12.0;18.0;FALSO;6;2;18;28.18627451;11.6;Omaha;NE
ORD960;Papa John's;Omaha, NE;23/05/2026 18:00;23/05/2026 18:30;30;Medium;BBQ Chicken;3;5.0;Medium;UPI;VERDADERO;VERDADERO;6.0;0.6;May;Online;12.0;18.0;FALSO;6;2;18;28.18627451;11.6;Omaha;NE
ORD965;Papa John's;Omaha, NE;28/05/2026 18:30;28/05/2026 19:00;30;Medium;BBQ Chicken;3;5.0;Medium;Card;VERDADERO;FALSO;6.0;0.6;May;Online;12.0;18.0;FALSO;6;2;18;28.18627451;11.6;Omaha;NE
ORD970;Papa John's;Omaha, NE;02/06/2026 18:00;02/06/2026 18:30;30;Medium;BBQ Chicken;3;5.0;Medium;UPI;VERDADERO;FALSO;6.0;0.6;June;Online;12.0;18.0;FALSO;6;2;18;28.18627451;11.6;Omaha;NE
ORD975;Papa John's;Omaha, NE;07/06/2026 18:30;07/06/2026 19:00;30;Medium;BBQ Chicken;3;5.0;Medium;Card;VERDADERO;VERDADERO;6.0;0.6;June;Online;12.0;18.0;FALSO;6;2;18;28.18627451;11.6;Omaha;NE
ORD978;Papa John's;Omaha, NE;10/06/2026 18:00;10/06/2026 18:30;30;Medium;BBQ Chicken;3;5.0;Medium;UPI;VERDADERO;FALSO;6.0;0.6;June;Online;12.0;18.0;FALSO;6;2;18;28.18627451;11.6;Omaha;NE
ORD983;Papa John's;Omaha, NE;15/06/2026 18:30;15/06/2026 19:00;30;Medium;BBQ Chicken;3;5.0;Medium;Card;VERDADERO;FALSO;6.0;0.6;June;Online;12.0;18.0;FALSO;6;2;18;28.18627451;11.6;Omaha;NE
ORD988;Papa John's;Omaha, NE;20/06/2026 18:00;20/06/2026 18:30;30;Medium;BBQ Chicken;3;5.0;Medium;UPI;VERDADERO;VERDADERO;6.0;0.6;June;Online;12.0;18.0;FALSO;6;2;18;28.18627451;11.6;Omaha;NE
ORD993;Papa John's;Omaha, NE;25/06/2026 18:30;25/06/2026 19:00;30;Medium;BBQ Chicken;3;5.0;Medium;Card;VERDADERO;FALSO;6.0;0.6;June;Online;12.0;18.0;FALSO;6;2;18;28.18627451;11.6;Omaha;NE
ORD998;Papa John's;Omaha, NE;30/06/2026 18:00;30/06/2026 18:30;30;Medium;BBQ Chicken;3;5.0;Medium;UPI;VERDADERO;FALSO;6.0;0.6;June;Online;12.0;18.0;FALSO;6;2;18;28.18627451;11.6;Omaha;NE
ORD1003;Papa John's;Omaha, NE;05/07/2026 18:30;05/07/2026 19:00;30;Medium;BBQ Chicken;3;5.0;Medium;Card;VERDADERO;VERDADERO;6.0;0.6;July;Online;12.0;18.0;FALSO;6;2;18;28.18627451;11.6;Omaha;NE
ORD202;Papa John's;Los Angeles, CA;17/07/2024 19:00;17/07/2024 19:30;30;Medium;Non-Veg;4;3.5;Medium;UPI;VERDADERO;FALSO;8.571428571;1.142857143;July;Online;8.4;21.6;FALSO;8;2;19;28.18627451;12.3;Los Angeles;CA
ORD222;Papa John's;Los Angeles, CA;06/08/2024 19:00;06/08/2024 19:30;30;Medium;Non-Veg;4;3.5;Medium;UPI;VERDADERO;FALSO;8.571428571;1.142857143;August;Online;8.4;21.6;FALSO;8;2;19;28.18627451;12.3;Los Angeles;CA
ORD538;Pizza Hut;Lubbock, TX;04/04/2025 19:15;04/04/2025 19:45;30;Large;Non-Veg;4;6.0;Medium;Wallet;VERDADERO;FALSO;5.0;0.666666667;April;Online;14.4;15.6;FALSO;12;2;19;29.94845361;14.7;Lubbock;TX
ORD629;Papa John's;Seattle, WA;16/06/2025 17:45;16/06/2025 18:10;25;Medium;Gluten-Free;3;3.9;Low;UPI;FALSO;FALSO;6.41025641;0.769230769;June;Online;9.36;15.64;FALSO;6;1;17;28.18627451;11.1;Seattle;WA
ORD565;Papa John's;Milwaukee, WI;01/05/2025 20:00;01/05/2025 20:35;35;Medium;Gluten-Free;3;5.5;Medium;Wallet;VERDADERO;FALSO;6.363636364;0.545454545;May;Online;13.2;21.8;VERDADERO;6;2;20;28.18627451;11.1;Milwaukee;WI
ORD570;Papa John's;Milwaukee, WI;01/05/2025 20:00;01/05/2025 20:35;35;Medium;Gluten-Free;3;5.5;Medium;Wallet;VERDADERO;FALSO;6.363636364;0.545454545;May;Online;13.2;21.8;VERDADERO;6;2;20;28.18627451;11.1;Milwaukee;WI
ORD037;Papa John's;Phoenix, AZ;07/02/2024 20:00;07/02/2024 20:25;25;Medium;Non-Veg;3;3.0;High;UPI;VERDADERO;FALSO;8.333333333;1.0;February;Online;7.2;17.8;FALSO;6;3;20;28.18627451;11.6;Phoenix;AZ
ORD057;Papa John's;Phoenix, AZ;27/02/2024 20:00;27/02/2024 20:25;25;Medium;Non-Veg;3;3.0;High;UPI;VERDADERO;FALSO;8.333333333;1.0;February;Online;7.2;17.8;FALSO;6;3;20;28.18627451;11.6;Phoenix;AZ
ORD077;Papa John's;Phoenix, AZ;18/03/2024 20:00;18/03/2024 20:25;25;Medium;Non-Veg;3;3.0;High;Wallet;VERDADERO;FALSO;8.333333333;1.0;March;Online;7.2;17.8;FALSO;6;3;20;28.18627451;11.6;Phoenix;AZ
ORD107;Papa John's;Phoenix, AZ;17/04/2024 20:00;17/04/2024 20:25;25;Medium;Non-Veg;3;3.0;High;Wallet;VERDADERO;FALSO;8.333333333;1.0;April;Online;7.2;17.8;FALSO;6;3;20;28.18627451;11.6;Phoenix;AZ
ORD182;Papa John's;Phoenix, AZ;27/06/2024 20:00;27/06/2024 20:25;25;Medium;Non-Veg;3;3.0;Medium;UPI;VERDADERO;FALSO;8.333333333;1.0;June;Online;7.2;17.8;FALSO;6;2;20;28.18627451;11.6;Phoenix;AZ
ORD534;Little Caesars;St. Louis, MO;31/03/2025 19:45;31/03/2025 20:25;40;XL;Stuffed Crust;5;7.5;High;Card;VERDADERO;FALSO;5.333333333;0.666666667;March;Online;18.0;22.0;VERDADERO;20;3;19;28.84422111;18.5;St. Louis;MO
ORD019;Pizza Hut;Los Angeles, CA;19/01/2024 19:15;19/01/2024 19:40;25;XL;Cheese Burst;5;4.0;High;UPI;VERDADERO;FALSO;6.25;1.25;January;Online;9.6;15.4;FALSO;20;3;19;29.94845361;17.5;Los Angeles;CA
ORD044;Pizza Hut;Los Angeles, CA;14/02/2024 19:45;14/02/2024 20:10;25;XL;Cheese Burst;5;5.0;Low;Card;VERDADERO;FALSO;5.0;1.0;February;Online;12.0;13.0;FALSO;20;1;19;29.94845361;17.5;Los Angeles;CA
ORD064;Pizza Hut;Los Angeles, CA;05/03/2024 19:45;05/03/2024 20:10;25;XL;Cheese Burst;5;4.5;Low;Card;VERDADERO;FALSO;5.555555556;1.111111111;March;Online;10.8;14.2;FALSO;20;1;19;29.94845361;17.5;Los Angeles;CA
ORD084;Pizza Hut;Los Angeles, CA;25/03/2024 19:45;25/03/2024 20:10;25;XL;Cheese Burst;5;4.5;Low;Cash;VERDADERO;FALSO;5.555555556;1.111111111;March;Offline;10.8;14.2;FALSO;20;1;19;29.94845361;17.5;Los Angeles;CA
ORD114;Pizza Hut;Los Angeles, CA;24/04/2024 19:45;24/04/2024 20:10;25;XL;Cheese Burst;5;4.5;Low;Cash;VERDADERO;FALSO;5.555555556;1.111111111;April;Offline;10.8;14.2;FALSO;20;1;19;29.94845361;17.5;Los Angeles;CA
ORD128;Pizza Hut;Los Angeles, CA;03/08/2024 20:30;03/08/2024 21:10;40;XL;Cheese Burst;5;8.0;High;Wallet;VERDADERO;VERDADERO;5.0;0.625;August;Online;19.2;20.8;VERDADERO;20;3;20;29.94845361;17.5;Los Angeles;CA
ORD152;Pizza Hut;Los Angeles, CA;02/08/2024 19:15;02/08/2024 19:45;30;XL;Cheese Burst;5;6.0;Medium;Card;VERDADERO;FALSO;5.0;0.833333333;August;Online;14.4;15.6;FALSO;20;2;19;29.94845361;17.5;Los Angeles;CA
ORD164;Pizza Hut;Los Angeles, CA;14/08/2024 19:20;14/08/2024 19:50;30;XL;Cheese Burst;5;6.5;Medium;Wallet;VERDADERO;FALSO;4.615384615;0.769230769;August;Online;15.6;14.4;FALSO;20;2;19;29.94845361;17.5;Los Angeles;CA
ORD174;Pizza Hut;Los Angeles, CA;24/08/2024 19:20;24/08/2024 19:50;30;XL;Cheese Burst;5;6.5;High;Wallet;VERDADERO;VERDADERO;4.615384615;0.769230769;August;Online;15.6;14.4;FALSO;20;3;19;29.94845361;17.5;Los Angeles;CA
ORD179;Pizza Hut;Los Angeles, CA;24/06/2024 19:45;24/06/2024 20:10;25;XL;Cheese Burst;5;4.5;Low;Cash;VERDADERO;FALSO;5.555555556;1.111111111;June;Offline;10.8;14.2;FALSO;20;1;19;29.94845361;17.5;Los Angeles;CA
ORD194;Pizza Hut;Los Angeles, CA;09/07/2024 19:45;09/07/2024 20:10;25;XL;Cheese Burst;5;4.5;Low;Cash;VERDADERO;FALSO;5.555555556;1.111111111;July;Offline;10.8;14.2;FALSO;20;1;19;29.94845361;17.5;Los Angeles;CA
ORD214;Pizza Hut;Los Angeles, CA;29/07/2024 19:45;29/07/2024 20:10;25;XL;Cheese Burst;5;4.5;Low;Cash;VERDADERO;FALSO;5.555555556;1.111111111;July;Offline;10.8;14.2;FALSO;20;1;19;29.94845361;17.5;Los Angeles;CA
ORD229;Pizza Hut;Los Angeles, CA;13/08/2024 19:45;13/08/2024 20:10;25;XL;Cheese Burst;5;4.5;Low;Cash;VERDADERO;FALSO;5.555555556;1.111111111;August;Offline;10.8;14.2;FALSO;20;1;19;29.94845361;17.5;Los Angeles;CA
ORD242;Pizza Hut;Los Angeles, CA;26/08/2024 19:45;26/08/2024 20:10;25;XL;Cheese Burst;5;4.5;Low;Cash;VERDADERO;FALSO;5.555555556;1.111111111;August;Offline;10.8;14.2;FALSO;20;1;19;29.94845361;17.5;Los Angeles;CA
ORD252;Pizza Hut;Los Angeles, CA;05/09/2024 19:45;05/09/2024 20:10;25;XL;Cheese Burst;5;4.5;Low;Cash;VERDADERO;FALSO;5.555555556;1.111111111;September;Offline;10.8;14.2;FALSO;20;1;19;29.94845361;17.5;Los Angeles;CA
ORD279;Pizza Hut;Los Angeles, CA;16/09/2024 20:00;16/09/2024 20:30;30;XL;Cheese Burst;5;6.5;Medium;Card;VERDADERO;FALSO;4.615384615;0.769230769;September;Online;15.6;14.4;FALSO;20;2;20;29.94845361;17.5;Los Angeles;CA
ORD289;Pizza Hut;Los Angeles, CA;26/09/2024 19:45;26/09/2024 20:10;25;XL;Cheese Burst;5;4.5;Low;Cash;VERDADERO;FALSO;5.555555556;1.111111111;September;Offline;10.8;14.2;FALSO;20;1;19;29.94845361;17.5;Los Angeles;CA
ORD299;Pizza Hut;Los Angeles, CA;06/10/2024 19:45;06/10/2024 20:10;25;XL;Cheese Burst;5;4.5;Low;Cash;VERDADERO;VERDADERO;5.555555556;1.111111111;October;Offline;10.8;14.2;FALSO;20;1;19;29.94845361;17.5;Los Angeles;CA
ORD309;Pizza Hut;Los Angeles, CA;28/08/2024 20:30;28/08/2024 21:10;40;XL;Cheese Burst;5;8.0;High;Hut Points;VERDADERO;FALSO;5.0;0.625;August;Offline;19.2;20.8;VERDADERO;20;3;20;29.94845361;17.5;Los Angeles;CA
ORD334;Pizza Hut;Los Angeles, CA;22/09/2024 20:30;22/09/2024 21:10;40;XL;Cheese Burst;5;8.0;High;Hut Points;VERDADERO;VERDADERO;5.0;0.625;September;Offline;19.2;20.8;VERDADERO;20;3;20;29.94845361;17.5;Los Angeles;CA
ORD339;Pizza Hut;Los Angeles, CA;27/09/2024 20:30;27/09/2024 21:10;40;XL;Cheese Burst;5;8.0;High;Hut Points;VERDADERO;FALSO;5.0;0.625;September;Offline;19.2;20.8;VERDADERO;20;3;20;29.94845361;17.5;Los Angeles;CA
ORD365;Pizza Hut;Los Angeles, CA;23/10/2024 20:30;23/10/2024 21:10;40;XL;Cheese Burst;5;8.0;High;Hut Points;VERDADERO;FALSO;5.0;0.625;October;Offline;19.2;20.8;VERDADERO;20;3;20;29.94845361;17.5;Los Angeles;CA
ORD391;Pizza Hut;Los Angeles, CA;18/11/2024 20:30;18/11/2024 21:10;40;XL;Cheese Burst;5;8.0;High;Hut Points;VERDADERO;FALSO;5.0;0.625;November;Offline;19.2;20.8;VERDADERO;20;3;20;29.94845361;17.5;Los Angeles;CA
ORD417;Pizza Hut;Los Angeles, CA;14/12/2024 20:30;14/12/2024 21:10;40;XL;Cheese Burst;5;8.0;High;Hut Points;VERDADERO;VERDADERO;5.0;0.625;December;Offline;19.2;20.8;VERDADERO;20;3;20;29.94845361;17.5;Los Angeles;CA
ORD427;Pizza Hut;Los Angeles, CA;14/12/2024 20:30;14/12/2024 21:10;40;XL;Cheese Burst;5;8.0;High;Hut Points;VERDADERO;VERDADERO;5.0;0.625;December;Offline;19.2;20.8;VERDADERO;20;3;20;29.94845361;17.5;Los Angeles;CA
ORD452;Pizza Hut;Los Angeles, CA;08/01/2025 20:30;08/01/2025 21:10;40;XL;Cheese Burst;5;8.0;High;Card;VERDADERO;FALSO;5.0;0.625;January;Online;19.2;20.8;VERDADERO;20;3;20;29.94845361;17.5;Los Angeles;CA
ORD577;Papa John's;San Antonio, TX;13/05/2025 18:00;13/05/2025 18:20;20;Medium;Veg;2;3.0;Low;Card;VERDADERO;FALSO;6.666666667;0.666666667;May;Online;7.2;12.8;FALSO;4;1;18;28.18627451;9.9;San Antonio;TX
ORD607;Papa John's;San Antonio, TX;12/06/2025 18:00;12/06/2025 18:20;20;Medium;Veg;2;3.0;Low;Card;VERDADERO;FALSO;6.666666667;0.666666667;June;Online;7.2;12.8;FALSO;4;1;18;28.18627451;9.9;San Antonio;TX
ORD471;Papa John's;Austin, TX;27/01/2025 18:00;27/01/2025 18:20;20;Medium;Veg;2;3.0;Low;Card;VERDADERO;FALSO;6.666666667;0.666666667;January;Online;7.2;12.8;FALSO;4;1;18;28.18627451;9.9;Austin;TX
ORD680;Marco's Pizza;Seattle, WA;24/08/2025 19:30;24/08/2025 20:00;30;Medium;Thai Chicken;3;4.5;Medium;UPI;VERDADERO;VERDADERO;6.666666667;0.666666667;August;Online;10.8;19.2;FALSO;6;2;19;30.28645833;11.6;Seattle;WA
ORD284;Pizza Hut;Denver, CO;21/09/2024 20:15;21/09/2024 20:40;25;XL;Cheese Burst;5;5.0;Low;UPI;VERDADERO;VERDADERO;5.0;1.0;September;Online;12.0;13.0;FALSO;20;1;20;29.94845361;17.5;Denver;CO
ORD294;Pizza Hut;Denver, CO;01/10/2024 19:45;01/10/2024 20:10;25;XL;Cheese Burst;5;4.0;High;Card;VERDADERO;FALSO;6.25;1.25;October;Online;9.6;15.4;FALSO;20;3;19;29.94845361;17.5;Denver;CO
ORD304;Pizza Hut;Denver, CO;11/10/2024 19:45;11/10/2024 20:10;25;XL;Cheese Burst;5;4.5;Low;Card;VERDADERO;FALSO;5.555555556;1.111111111;October;Online;10.8;14.2;FALSO;20;1;19;29.94845361;17.5;Denver;CO
ORD578;Pizza Hut;San Diego, CA;14/05/2025 19:15;14/05/2025 19:45;30;Large;Non-Veg;4;6.0;Medium;Wallet;VERDADERO;FALSO;5.0;0.666666667;May;Online;14.4;15.6;FALSO;12;2;19;29.94845361;14.7;San Diego;CA
ORD608;Pizza Hut;San Diego, CA;13/06/2025 19:15;13/06/2025 19:45;30;Large;Non-Veg;4;6.0;Medium;Wallet;VERDADERO;FALSO;5.0;0.666666667;June;Online;14.4;15.6;FALSO;12;2;19;29.94845361;14.7;San Diego;CA
ORD161;Domino's;Denver, CO;11/08/2024 18:15;11/08/2024 18:45;30;Large;Veg;3;6.0;Medium;Domino's Cash;VERDADERO;VERDADERO;5.0;0.5;August;Offline;14.4;15.6;FALSO;9;2;18;30.25943396;12.9;Denver;CO
ORD171;Domino's;Denver, CO;21/08/2024 18:15;21/08/2024 18:45;30;Large;Veg;3;6.0;High;Domino's Cash;VERDADERO;FALSO;5.0;0.5;August;Offline;14.4;15.6;FALSO;9;3;18;30.25943396;12.9;Denver;CO
ORD275;Little Caesars;Los Angeles, CA;18/09/2024 18:00;18/09/2024 18:30;30;Medium;Non-Veg;3;4.0;Medium;Cash;VERDADERO;FALSO;7.5;0.75;September;Offline;9.6;20.4;FALSO;6;2;18;28.84422111;11.6;Los Angeles;CA
ORD153;Papa John's;Chicago, IL;03/08/2024 20:00;03/08/2024 20:35;35;Medium;Non-Veg;3;7.2;Low;UPI;VERDADERO;VERDADERO;4.861111111;0.416666667;August;Online;17.28;17.72;VERDADERO;6;1;20;28.18627451;11.6;Chicago;IL
ORD020;Marco's Pizza;Chicago, IL;20/01/2024 13:30;20/01/2024 13:50;20;Medium;Non-Veg;3;3.0;Low;Cash;FALSO;VERDADERO;6.666666667;1.0;January;Offline;7.2;12.8;FALSO;6;1;13;30.28645833;11.6;Chicago;IL
ORD045;Marco's Pizza;Chicago, IL;15/02/2024 13:00;15/02/2024 13:20;20;Medium;Non-Veg;3;3.5;Medium;UPI;FALSO;FALSO;5.714285714;0.857142857;February;Online;8.4;11.6;FALSO;6;2;13;30.28645833;11.6;Chicago;IL
ORD065;Marco's Pizza;Chicago, IL;06/03/2024 13:00;06/03/2024 13:20;20;Medium;Non-Veg;3;3.5;Low;Card;FALSO;FALSO;5.714285714;0.857142857;March;Online;8.4;11.6;FALSO;6;1;13;30.28645833;11.6;Chicago;IL
ORD085;Marco's Pizza;Chicago, IL;26/03/2024 13:00;26/03/2024 13:20;20;Medium;Non-Veg;3;3.5;Medium;Wallet;FALSO;FALSO;5.714285714;0.857142857;March;Online;8.4;11.6;FALSO;6;2;13;30.28645833;11.6;Chicago;IL
ORD115;Marco's Pizza;Chicago, IL;25/04/2024 13:00;25/04/2024 13:20;20;Medium;Non-Veg;3;3.5;Medium;Wallet;FALSO;FALSO;5.714285714;0.857142857;April;Online;8.4;11.6;FALSO;6;2;13;30.28645833;11.6;Chicago;IL
ORD180;Marco's Pizza;Chicago, IL;25/06/2024 13:00;25/06/2024 13:20;20;Medium;Non-Veg;3;3.5;Medium;Wallet;FALSO;FALSO;5.714285714;0.857142857;June;Online;8.4;11.6;FALSO;6;2;13;30.28645833;11.6;Chicago;IL
ORD195;Marco's Pizza;Chicago, IL;10/07/2024 13:00;10/07/2024 13:20;20;Medium;Non-Veg;3;3.5;Medium;Wallet;FALSO;FALSO;5.714285714;0.857142857;July;Online;8.4;11.6;FALSO;6;2;13;30.28645833;11.6;Chicago;IL
ORD215;Marco's Pizza;Chicago, IL;30/07/2024 13:00;30/07/2024 13:20;20;Medium;Non-Veg;3;3.5;Medium;Wallet;FALSO;FALSO;5.714285714;0.857142857;July;Online;8.4;11.6;FALSO;6;2;13;30.28645833;11.6;Chicago;IL
ORD243;Marco's Pizza;Chicago, IL;27/08/2024 13:00;27/08/2024 13:20;20;Medium;Non-Veg;3;3.5;Medium;Wallet;FALSO;FALSO;5.714285714;0.857142857;August;Online;8.4;11.6;FALSO;6;2;13;30.28645833;11.6;Chicago;IL
ORD253;Marco's Pizza;Chicago, IL;06/09/2024 13:00;06/09/2024 13:20;20;Medium;Non-Veg;3;3.5;Medium;Wallet;FALSO;FALSO;5.714285714;0.857142857;September;Online;8.4;11.6;FALSO;6;2;13;30.28645833;11.6;Chicago;IL
ORD515;Pizza Hut;Plano, TX;12/03/2025 18:30;12/03/2025 18:50;20;Small;Vegan;2;2.0;Low;UPI;VERDADERO;FALSO;10.0;1.0;March;Online;4.8;15.2;FALSO;2;1;18;29.94845361;7.7;Plano;TX
ORD665;Marco's Pizza;Atlanta, GA;09/08/2025 18:15;09/08/2025 18:45;30;Small;Vegan;1;2.5;Low;Cash;VERDADERO;VERDADERO;12.0;0.4;August;Offline;6.0;24.0;FALSO;1;1;18;30.28645833;7.1;Atlanta;GA
ORD658;Pizza Hut;Milwaukee, WI;02/08/2025 18:30;02/08/2025 19:00;30;Small;Vegan;2;3.0;Low;UPI;VERDADERO;VERDADERO;10.0;0.666666667;August;Online;7.2;22.8;FALSO;2;1;18;29.94845361;7.7;Milwaukee;WI
ORD142;Papa John's;Charlotte, NC;17/08/2024 18:30;17/08/2024 18:50;20;Small;Vegan;2;2.0;Low;Card;VERDADERO;VERDADERO;10.0;1.0;August;Online;4.8;15.2;FALSO;2;1;18;28.18627451;7.7;Charlotte;NC
ORD323;Papa John's;Charlotte, NC;11/09/2024 18:30;11/09/2024 18:50;20;Small;Vegan;2;2.0;Low;UPI;VERDADERO;FALSO;10.0;1.0;September;Online;4.8;15.2;FALSO;2;1;18;28.18627451;7.7;Charlotte;NC
ORD353;Papa John's;Charlotte, NC;11/10/2024 18:30;11/10/2024 18:50;20;Small;Vegan;2;2.0;Low;UPI;VERDADERO;FALSO;10.0;1.0;October;Online;4.8;15.2;FALSO;2;1;18;28.18627451;7.7;Charlotte;NC
ORD379;Papa John's;Charlotte, NC;06/11/2024 18:30;06/11/2024 18:50;20;Small;Vegan;2;2.0;Low;UPI;VERDADERO;FALSO;10.0;1.0;November;Online;4.8;15.2;FALSO;2;1;18;28.18627451;7.7;Charlotte;NC
ORD405;Papa John's;Charlotte, NC;02/12/2024 18:30;02/12/2024 18:50;20;Small;Vegan;2;2.0;Low;UPI;VERDADERO;FALSO;10.0;1.0;December;Online;4.8;15.2;FALSO;2;1;18;28.18627451;7.7;Charlotte;NC
